Team,Season,team_o_fgm,team_o_fga,team_o_ftm,team_o_fta,team_o_oreb,team_o_dreb,team_o_reb,team_o_asts,team_o_pf,team_o_stl,team_o_to,team_o_blk,team_o_3pm,team_o_pts,team_d_fgm,team_d_fga,team_d_ftm,team_d_fta,team_d_oreb,team_d_dreb,team_d_reb,team_d_asts,team_d_pf,team_d_stl,team_d_to,team_d_blk,team_d_3pm,team_d_pts,team_pace,prev_winrate,player_season_gp,player_season_minutes,player_season_pts,player_season_dreb,player_season_oreb,player_season_reb,player_season_asts,player_season_stl,player_season_blk,player_season_turnover,player_season_pf,player_season_fga,player_season_fgm,player_season_fta,player_season_ftm,player_season_tpa,player_season_tpm,player_career_gp,player_career_minutes,player_career_pts,player_career_dreb,player_career_oreb,player_career_reb,player_career_asts,player_career_stl,player_career_blk,player_career_turnover,player_career_pf,player_career_fga,player_career_fgm,player_career_fta,player_career_ftm,player_career_tpa,player_career_tpm,coach_season_win_rate,coach_career_win_rate,win_rate,Class
POR,1991,3574,7458,1971,2636,1278,2556,3835,2169,2011,736,1332,387,265,9386,3335,7251,1868,2420,1067,2355,3422,2037,2080,648,1443,392,232,8771,104.943635,0.743902439024,45,1192,552,85,140,225,131,44,23,77,118,441,209,156,117,48,17,811,20974,9184,1294,2633,3927,2303,808,464,1415,2126,7442,3502,2486,1845,951,334,0.71200713295,0.60618729097,0.69512195122,6
POR,1992,3526,7360,1885,2500,1248,2555,3803,2159,1979,738,1318,410,333,9271,3284,7212,1808,2354,1088,2345,3433,2014,2016,659,1383,392,240,8617,103.19468,0.731707317073,43,1190,533,85,137,222,140,45,21,79,115,419,202,152,114,42,14,785,20814,9135,1230,2541,3772,2329,808,377,1396,1963,7343,3439,2577,1903,1006,353,0.707152764018,0.60618729097,0.621951219512,6
POR,1993,3418,7347,1879,2507,1260,2528,3788,2017,1937,761,1271,417,300,9016,3293,7137,1744,2296,1059,2431,3491,2019,2023,668,1386,442,260,8591,102.36402,0.658536585366,41,1185,528,92,145,238,123,44,30,70,111,431,202,150,109,42,14,798,20989,9040,1318,2611,3929,2273,812,449,1348,1984,7383,3429,2527,1816,1041,365,0.642131406638,0.60618729097,0.573170731707,5
POR,1994,3366,7385,1841,2473,1264,2483,3747,2019,1859,757,1212,417,273,8846,3324,7091,1676,2221,1019,2504,3523,2076,2016,651,1397,422,286,8611,101.950265,0.59756097561,36,948,411,68,120,188,93,32,19,55,89,340,158,115,83,30,10,898,23754,10301,1503,3093,4596,2430,842,486,1549,2339,8292,3934,2940,2101,945,330,0,0.446043165468,0.536585365854,5
POR,1995,3294,7280,1668,2313,1327,2451,3778,1958,1925,706,1211,438,367,8623,3131,6761,1727,2298,949,2388,3337,1941,1941,646,1346,399,369,8358,98.82417,0.55487804878,33,904,376,62,115,177,82,30,24,55,84,317,147,103,71,31,10,565,14337,5729,922,1976,2899,1337,481,359,918,1379,4722,2205,1690,1148,501,169,0.517647058824,0.446043165468,0.536585365854,5
POR,1996,3140,6911,1546,2275,1256,2510,3766,1803,1941,631,1294,442,471,8298,2952,6571,1684,2253,907,2305,3213,1803,1967,673,1247,407,457,8045,95.810852,0.536585365854,39,1011,443,59,111,170,90,33,20,67,96,363,163,125,89,76,26,474,11733,4880,606,1464,2071,1097,410,308,748,1116,4142,1872,1325,939,574,196,0.523191345504,0.446043165468,0.59756097561,5
POR,1997,3032,6576,1575,2291,1109,2535,3644,1735,1893,617,1367,426,490,8129,2875,6550,1646,2227,942,2256,3198,1760,1941,682,1217,418,464,7862,94.5698205,0.567073170732,36,928,413,48,102,150,93,29,18,66,88,327,153,108,81,70,25,557,13765,5582,682,1769,2451,1424,451,346,906,1325,4675,2138,1455,1067,685,237,0.30487804878,0.491926803014,0.560975609756,5
POR,1998,2942,6431,1626,2243,1072,2508,3580,1738,1893,612,1370,449,412,7924,2804,6471,1672,2290,981,2199,3180,1733,1855,713,1201,436,415,7695,93.1635515,0.579268292683,35,963,404,47,110,158,104,31,19,69,86,333,148,105,79,79,27,640,16704,6878,758,2071,2829,1784,560,345,1144,1491,5831,2622,1696,1273,1033,360,0.546511627907,0.491926803014,0.7,7
POR,1999,2316,5176,1321,1787,866,2046,2912,1419,1492,498,1077,377,285,6238,2227,5229,1271,1758,813,1794,2608,1363,1482,590,972,344,296,6021,92.616768,0.630487804878,31,860,352,52,102,155,91,28,16,55,75,282,128,102,78,50,16,737,19922,8540,989,2618,3607,2199,720,398,1338,1816,6959,3214,2282,1733,1092,376,0.606589147287,0.491926803014,0.719512195122,7
POR,2000,2384,5193,1272,1689,806,2065,2871,1499,1495,522,1007,346,326,6366,2234,5248,1169,1624,797,1804,2601,1333,1507,531,985,297,307,5945,92.327873,0.709756097561,36,988,399,64,123,187,101,33,21,63,91,322,146,119,90,47,16,753,20786,8861,1149,2728,3878,2492,801,435,1452,1863,7105,3323,2536,1872,1000,342,0.68537414966,0.491926803014,0.609756097561,6
POR,2001,3012,6423,1494,1964,963,2520,3483,1944,1805,652,1227,410,388,7907,2822,6496,1429,1957,962,2229,3191,1725,1804,649,1177,337,400,7473,91.4091565,0.664634146341,40,1069,445,70,133,203,97,39,22,70,97,363,168,121,90,52,17,592,15768,6454,971,2181,3152,1471,588,404,1012,1424,5274,2462,1757,1242,811,285,0,0.55859375,0.59756097561,5
POR,2002,3004,6543,1449,1900,1022,2462,3484,1944,1679,687,1164,393,417,7874,2885,6472,1374,1850,918,2283,3201,1845,1693,629,1158,366,436,7580,90.942333,0.603658536585,39,1137,457,55,125,181,122,38,19,63,87,381,174,110,83,73,25,529,14728,5927,816,1984,2801,1505,529,355,902,1260,4936,2285,1527,1081,818,274,0.576470588235,0.55859375,0.609756097561,6
POR,2003,2995,6581,1450,1924,1038,2411,3449,1893,1623,713,1151,342,422,7864,2946,6524,1289,1715,901,2309,3211,1904,1660,647,1174,401,451,7634,91.2080575,0.603658536585,43,1166,474,62,145,208,96,35,25,66,90,397,181,117,87,67,24,354,9711,3986,491,1244,1735,779,298,252,560,791,3299,1519,1005,742,568,205,0.585988103106,0.55859375,0.5,5
SAC,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1348,637,81,160,241,158,48,25,106,150,511,249,172,135,13,3,712,18151,8359,1067,2231,3298,2025,622,339,1341,1819,6836,3252,2169,1699,504,155,0.41095890411,0.431941923775,0,0
SAC,1986,3538,7220,1818,2338,1135,2377,3512,2304,2134,602,1533,388,30,8924,3566,7225,1971,2609,1142,2339,3481,2118,2083,751,1409,478,73,9176,104.47717,0.451219512195,47,1240,592,80,159,239,137,38,26,102,135,460,231,165,128,7,1,533,13077,6061,852,1698,2550,1207,383,265,950,1366,4918,2391,1568,1205,246,73,0.423126510878,0.38067684424,0.353658536585,3
SAC,1987,3530,7316,1896,2408,1208,2409,3617,2244,2070,557,1468,392,53,9009,3611,7347,1946,2554,1151,2347,3498,2136,2075,729,1309,482,99,9267,104.34747,0.40243902439,47,1130,502,75,151,227,113,35,32,84,120,400,195,141,105,18,5,545,12979,5591,844,1663,2508,1260,408,302,936,1329,4456,2187,1490,1121,287,95,0.416666666667,0.435659639578,0.292682926829,2
SAC,1988,3490,7375,1884,2401,1257,2586,3708,2150,1951,547,1430,445,110,8975,3687,7467,1846,2413,1156,2389,3546,2165,2009,745,1202,510,122,9343,103.828675,0.323170731707,53,1432,582,89,166,256,143,40,28,86,135,469,231,141,109,30,11,561,13008,5207,703,1585,2289,1251,384,252,769,1289,4268,2066,1176,914,436,160,0.354166666667,0.329411764706,0.329268292683,3
SAC,1989,3410,7344,1707,2214,1186,2592,3644,2043,1886,603,1413,451,225,8753,3653,7442,1759,2313,1162,2514,3676,2141,1886,771,1239,487,150,9216,103.24678,0.310975609756,43,1128,460,63,120,184,132,34,23,74,106,382,180,105,82,45,16,465,11487,4789,595,1356,1951,1179,321,271,714,1166,3937,1910,1090,829,380,139,0.310467479675,0.403156315462,0.280487804878,2
SAC,1990,3333,7203,1567,2034,1046,2408,3455,2011,1870,585,1304,400,261,8496,3486,7289,1787,2312,1158,2567,3726,2064,1780,731,1226,416,170,8931,101.115495,0.30487804878,43,828,327,42,96,139,77,22,15,50,97,279,132,77,58,16,4,424,8893,3607,491,1081,1573,832,264,227,572,1043,3065,1452,888,652,157,49,0.296296296296,0.476900866218,0.30487804878,3
SAC,1991,3195,6937,1527,2034,989,2290,3280,2021,1969,588,1255,452,216,8134,3263,6922,1936,2505,1155,2537,3692,1967,1793,701,1240,419,157,8620,97.957127,0.292682926829,48,1312,603,62,137,200,128,45,23,82,113,497,233,154,121,43,14,433,9698,4234,457,1047,1504,967,350,175,640,953,3519,1617,1096,851,409,147,0.300587172538,0.436726295178,0.353658536585,3
SAC,1992,3217,7003,1577,2133,1040,2286,3326,1974,1919,679,1316,565,227,8238,3349,7053,1886,2491,1237,2591,3828,2020,1831,757,1334,489,179,8765,99.508082,0.329268292683,45,1151,494,60,136,197,113,40,29,73,104,408,189,128,98,47,16,558,12726,5378,657,1490,2148,1196,452,242,821,1287,4365,2019,1432,1109,630,229,0,0.381057268722,0.30487804878,3
SAC,1993,3354,7226,1740,2304,1095,2317,3413,2016,1924,747,1362,483,250,8698,3488,7222,1891,2504,1224,2600,3825,2100,1913,791,1411,540,208,9076,102.85175,0.329268292683,57,1443,633,76,170,246,150,51,36,96,140,529,248,158,119,49,17,489,11308,4792,614,1351,1966,1049,373,250,734,1151,3991,1838,1238,928,509,186,0.30487804878,0.381057268722,0.341463414634,3
SAC,1994,3269,7145,1770,2369,1129,2315,3444,2052,2032,718,1348,351,259,8569,3390,7020,1910,2579,1163,2568,3731,2062,1952,756,1403,524,245,8935,101.5512485,0.323170731707,49,1347,596,74,148,222,152,49,23,98,130,494,223,172,130,56,18,477,11620,4715,662,1476,2139,1065,390,240,764,1165,3860,1778,1313,972,509,185,0.323170731707,0.381057268722,0.475609756098,4
SAC,1995,3102,6745,1661,2304,1097,2337,3434,1926,2009,659,1391,406,308,8173,3162,6783,1800,2460,1167,2421,3588,1936,1964,751,1344,506,327,8451,97.27853,0.408536585366,55,1403,592,86,167,254,117,47,28,93,140,489,227,164,116,62,21,564,14326,5976,876,1819,2696,1101,470,274,898,1459,4877,2290,1635,1200,540,196,0.408536585366,0.381057268722,0.475609756098,4
SAC,1996,2998,6478,1703,2362,1093,2335,3428,1826,2085,646,1445,446,410,8109,2975,6505,1891,2534,1100,2290,3390,1812,2019,761,1352,510,419,8261,95.13818,0.475609756098,44,1120,471,64,129,193,101,32,22,74,110,385,179,125,88,60,22,497,12484,5332,751,1543,2295,1013,371,236,783,1210,4436,2081,1385,1014,436,155,0.470363017584,0.352539807546,0.414634146341,4
SAC,1997,2985,6552,1626,2237,1107,2326,3433,1814,2038,615,1387,399,438,8035,2998,6491,1836,2466,1059,2326,3386,1791,1897,741,1306,467,451,8285,94.525219,0.44512195122,46,1254,538,73,149,223,115,35,17,84,125,430,202,143,102,79,31,462,11524,4991,729,1471,2200,946,324,168,754,1128,4044,1931,1367,979,411,148,0.4,0.324022346369,0.329268292683,3
SAC,1998,2978,6647,1467,2081,1097,2305,3402,1817,1878,592,1301,391,348,7772,3052,6648,1641,2219,1110,2437,3547,1800,1782,705,1256,447,393,8140,93.9172135,0.371951219512,45,1089,458,68,136,204,107,39,32,76,106,389,180,117,78,59,19,487,12122,5185,604,1625,2229,1284,448,313,827,1114,4319,1982,1299,940,818,278,0.365853658537,0.60618729097,0.54,5
SAC,1999,2437,5495,1161,1694,900,1938,2838,1482,1413,520,1056,326,286,6323,2552,5638,1176,1607,953,2065,3019,1494,1438,592,1023,343,282,6562,96.8560985,0.434634146341,33,861,352,48,103,152,77,31,16,52,71,306,136,87,59,61,19,613,15479,6628,812,2087,2899,1480,594,328,946,1383,5578,2563,1573,1153,1002,347,0.527272727273,0.60618729097,0.536585365854,5
SAC,2000,2597,5797,1202,1655,881,2104,2985,1541,1372,615,1083,306,412,6808,2639,5870,1113,1511,946,2179,3126,1557,1522,621,1114,312,307,6699,100.5904405,0.538292682927,32,840,351,45,105,151,93,35,16,56,67,301,130,86,64,79,25,530,14146,6047,652,1917,2569,1537,596,313,908,1165,5046,2286,1444,1067,1148,406,0.528004179728,0.60618729097,0.670731707317,6
SAC,2001,3204,7128,1560,2046,1021,2176,3692,1902,1662,790,1251,406,506,8475,3178,7189,1362,1817,1132,2702,3834,1883,1854,709,1357,439,398,8117,99.5577675,0.603658536585,41,1083,466,61,142,203,118,42,23,69,92,389,177,118,90,60,21,513,13539,5798,684,1894,2579,1421,535,326,880,1177,4777,2218,1445,1068,814,293,0.586590038314,0.60618729097,0.743902439024,7
SAC,2002,3199,6986,1609,2114,1000,2210,3703,1905,1578,767,1136,403,452,8460,3107,7123,1301,1744,1093,2630,3723,1827,1796,649,1237,431,393,7910,97.231026,0.707317073171,41,1088,452,63,136,199,105,38,21,65,90,378,171,113,85,64,23,508,13970,5967,668,1895,2563,1449,517,322,910,1165,4989,2276,1428,1066,959,348,0.684467120181,0.60618729097,0.719512195122,7
SAC,2003,3254,6996,1492,1993,956,2726,3683,1996,1613,738,1133,416,458,8460,3059,7116,1383,1863,1105,2615,3720,1798,1730,658,1196,369,379,7881,97.1671335,0.731707317073,41,1167,503,67,141,209,116,42,19,65,93,412,191,122,94,73,26,519,14455,6226,729,2020,2749,1469,567,333,909,1262,5159,2383,1524,1139,883,319,0.713308727746,0.60618729097,0.670731707317,6
SAS,1985,3803,7461,1963,2587,1178,2499,3677,2338,2163,721,1494,467,67,9637,3820,7629,1908,2487,1214,2360,3574,2400,2170,700,1458,468,62,9610,108.08121,0.475609756098,44,1064,438,64,135,200,130,38,23,80,120,354,173,119,88,12,3,537,13236,5727,711,1698,2574,1477,526,288,980,1423,4743,2285,1456,1086,236,70,0.470655848546,0.512714370195,0.426829268293,4
SAS,1986,3647,7153,1921,2547,1098,2441,3539,2288,2147,778,1583,416,50,9266,3636,7356,1946,2519,1146,2284,3431,2276,2131,774,1504,462,85,9304,106.257555,0.463414634146,39,1049,493,66,138,204,114,41,22,79,104,389,196,133,97,9,2,537,14060,6167,823,1937,2935,1382,523,311,976,1420,5109,2483,1545,1136,206,63,0,0.418972332016,0.341463414634,3
SAS,1987,3564,7280,1791,2407,1177,2380,3557,2240,2022,793,1515,357,81,9001,3666,7337,1851,2427,1128,2382,3511,2322,1976,749,1468,458,102,9286,105.29744,0.384146341463,39,937,412,52,99,152,114,40,13,63,90,351,165,96,74,24,7,398,9102,3806,555,1138,1693,1016,369,182,627,965,3211,1538,923,674,179,54,0.341463414634,0.418972332016,0.378048780488,3
SAS,1988,3619,7507,1735,2352,1234,2341,3575,2282,1960,762,1412,396,125,9098,3777,7494,1820,2377,1196,2487,3683,2422,1906,694,1422,500,131,9507,105.680375,0.359756097561,39,863,390,56,108,164,91,36,19,63,100,334,155,102,77,11,3,419,10231,4428,585,1276,1861,1050,422,179,749,1067,3735,1757,1097,820,307,93,0,0.562430939227,0.256097560976,2
SAS,1989,3587,7484,1710,2389,1239,2258,3497,2190,2072,850,1565,445,98,8983,3668,7413,1980,2552,1274,2487,3761,2266,1953,802,1577,541,164,9481,106.976765,0.317073170732,43,1054,470,59,112,172,125,43,22,77,109,398,187,122,91,16,4,607,17022,7724,786,2106,2893,2228,752,421,1192,1513,6303,2985,2119,1574,570,179,0.256097560976,0.562430939227,0.682926829268,6
SAS,1990,3428,7203,1769,2451,1229,2327,3556,2037,2003,880,1555,488,58,8685,3377,7119,1884,2441,1190,2351,3542,2014,1928,837,1574,480,201,8840,103.860825,0.469512195122,37,896,430,62,106,169,104,39,22,69,93,356,168,118,89,13,3,631,16392,7169,930,2137,3068,1928,613,415,1141,1537,5852,2769,2079,1534,322,96,0.465005302227,0.562430939227,0.670731707317,6
SAS,1991,3398,6992,1885,2497,1147,2565,3712,2088,1875,734,1422,562,67,8750,3267,7189,1663,2178,1123,2255,3379,1947,1963,780,1340,426,224,8422,101.115735,0.676829268293,41,1042,488,65,119,185,116,38,25,70,97,398,190,132,99,22,6,632,15250,6765,830,1786,2617,1805,559,358,1021,1444,5516,2625,1891,1398,351,116,0.662537917088,0.541899230297,0.573170731707,5
SAS,1992,3393,7039,1767,2352,1180,2604,3784,2075,1847,699,1376,589,99,8653,3238,7193,1625,2124,1112,2316,3428,1905,1909,777,1256,450,230,8332,99.9774495,0.621951219512,41,1114,514,83,157,240,81,35,35,69,111,414,202,135,101,23,7,677,17325,7766,1089,2270,3359,1441,548,424,1046,1703,6272,3028,2029,1499,572,209,0.385964912281,0.416713056028,0.59756097561,5
SAS,1993,3344,6926,1723,2296,1074,2547,3621,2011,1821,655,1267,561,177,8588,3250,7137,1585,2056,1092,2375,3467,1893,1904,704,1191,418,256,8342,98.337887,0.585365853659,38,1004,444,76,157,233,82,29,32,60,92,362,174,112,82,38,13,698,17909,8224,1172,2484,3657,1590,574,457,1123,1745,6613,3173,2180,1629,693,247,0.625,0.403587443946,0.670731707317,6
SAS,1994,3244,6725,1695,2248,1054,2569,3623,1954,1753,571,1212,482,242,8427,3178,7028,1466,1963,1085,2270,3356,1837,1894,643,1075,359,280,8102,95.220375,0.634146341463,38,1051,425,64,141,205,127,33,23,66,86,347,163,117,87,34,11,660,17810,7579,996,2467,3463,1954,614,382,1136,1665,6156,2922,2031,1499,682,235,0.488372093023,0.541501976285,0.756097560976,7
SAS,1995,3207,6687,1716,2319,1109,2629,3738,1907,1766,608,1222,453,341,8472,3117,6927,1420,1982,1053,2228,3281,1823,1927,632,1101,377,358,8012,94.69384,0.713414634146,42,1060,459,59,118,177,98,34,30,64,104,362,173,129,94,48,17,664,16416,6923,855,2129,2985,1665,569,470,1044,1581,5549,2639,1967,1436,598,208,0.731958762887,0.541501976285,0.719512195122,7
SAS,1996,3192,6644,1749,2374,983,2623,3606,1981,1845,650,1220,496,476,8609,3092,6920,1488,2061,1063,2388,3451,1863,2017,618,1219,418,433,8106,96.157528,0.737804878049,37,981,441,54,106,161,100,31,26,62,85,345,164,127,93,54,19,481,12081,5598,692,1521,2213,1113,409,336,777,1026,4485,2107,1653,1226,479,156,0.7138054684,0.594704812096,0.243902439024,2
SAS,1997,2987,6496,1524,2095,1019,2357,3376,1852,1792,645,1219,483,448,7947,3009,6622,1496,2038,1078,2387,3466,1902,1809,634,1218,438,496,8012,92.334221,0.481707317073,39,971,395,50,108,158,100,31,23,57,86,315,148,105,76,59,22,612,14970,6593,780,2082,2863,1439,457,466,972,1345,5271,2512,1856,1350,622,218,0.265625,0.647907647908,0.682926829268,6
SAS,1998,2862,6289,1437,2046,1042,2383,3426,1750,1747,581,1280,499,340,7502,2869,6517,1478,1999,1032,2269,3301,1755,1745,697,1112,413,445,7662,90.0798835,0.463414634146,40,1052,381,56,113,170,103,33,24,60,87,299,142,106,76,55,20,622,15387,6587,832,2086,2919,1515,523,485,928,1296,5104,2463,2006,1470,526,190,0.46248282967,0.647907647908,0.74,7
SAS,1999,2319,4999,1238,1789,799,2111,2910,1470,1370,468,1038,459,237,6113,2184,5358,1126,1552,856,1821,2677,1248,1496,583,887,310,254,5748,90.8761555,0.711463414634,36,896,345,51,97,148,84,27,23,54,75,278,129,101,72,42,14,724,17921,7567,888,2325,3213,1917,617,499,1091,1514,5863,2804,2275,1693,721,265,0.717730031163,0.647907647908,0.646341463415,6
SAS,2000,2346,5103,1320,1814,770,2125,2895,1460,1363,517,996,450,251,6263,2257,5421,1040,1437,841,1908,2749,1304,1520,541,955,336,262,5818,92.0601345,0.693170731707,35,856,356,48,103,151,80,26,23,53,72,285,131,105,78,42,15,630,15892,6846,655,1986,2642,1820,522,418,975,1210,5320,2514,1989,1511,820,306,0.702013189865,0.647907647908,0.707317073171,7
SAS,2001,2918,6328,1662,2277,914,2689,3603,1798,1633,591,1166,562,387,7886,2860,6775,1254,1695,976,2421,3398,1642,1919,622,1120,427,349,7324,92.1478305,0.676829268293,43,1088,442,64,141,205,82,31,33,60,100,344,161,131,97,58,22,578,14828,6539,705,1950,2656,1488,487,432,926,1277,5080,2386,1930,1454,870,313,0.65605875153,0.647907647908,0.707317073171,7
SAS,2002,2898,6312,1670,2294,904,2639,3543,1710,1563,596,1116,556,441,7909,2860,6772,1258,1657,985,2430,3415,1580,1919,617,1094,426,358,7336,91.529552,0.707317073171,41,1049,423,65,135,200,72,32,31,58,93,341,155,125,92,54,19,529,13987,6293,794,1999,2818,1104,432,408,848,1233,4963,2337,1812,1349,732,269,0.679061784897,0.647907647908,0.731707317073,7
SAS,2003,2910,6330,1629,2221,923,2561,3484,1639,1623,627,1196,533,443,7894,2872,6739,1308,1694,1016,2375,3391,1551,1903,650,1152,424,364,7417,91.876869,0.719512195122,43,1133,423,74,142,216,105,35,31,65,102,356,160,111,81,59,20,423,10930,4262,630,1618,2248,905,366,285,671,1026,3618,1655,1094,783,492,169,0.695447087777,0.647907647908,0.69512195122,6
SEA,1985,3368,6996,1847,2382,1041,2309,3351,2209,1929,642,1426,346,36,8620,3552,7239,1679,2190,1140,2391,3531,2249,2058,697,1356,423,66,8850,101.834345,0.44512195122,52,1379,609,79,156,235,137,44,27,97,147,488,237,167,131,16,3,586,14480,6440,870,1938,2816,1339,488,358,992,1609,5250,2484,1760,1379,296,92,0,0.488795518207,0.378048780488,3
SEA,1986,3306,6984,1796,2318,1082,2271,3353,2081,2071,697,1464,319,62,8470,3410,6958,1808,2351,1070,2343,3413,2129,2014,693,1425,432,68,8697,101.137375,0.378048780488,49,1162,519,75,136,212,126,38,23,91,130,425,203,138,103,26,8,590,14080,6353,755,1640,2395,1476,516,283,999,1507,5253,2489,1573,1181,537,194,0.378048780488,0.488795518207,0.475609756098,4
SEA,1987,3464,7255,1881,2451,1259,2325,3584,2080,2196,725,1472,372,135,8944,3407,7051,2039,2655,1131,2293,3424,2030,2017,692,1404,407,75,8929,102.98109,0.426829268293,45,1065,485,78,118,196,105,39,25,75,116,395,190,127,95,28,9,781,18826,8010,1148,2294,3443,1744,667,413,1207,2002,6598,3158,1983,1463,644,229,0.428607723577,0.488795518207,0.536585365854,5
SEA,1988,3568,7447,1887,2506,1343,2354,3697,2165,2302,740,1442,448,206,9230,3406,7063,2203,2905,1182,2292,3474,1993,1995,668,1437,416,111,9126,104.236025,0.506097560976,41,1048,477,83,129,213,113,40,24,71,107,386,186,128,92,30,10,816,20703,8144,1229,2441,3671,2293,800,382,1249,1951,6831,3273,1934,1387,595,210,0.503951149425,0.369397759104,0.573170731707,5
SEA,1989,3554,7460,1800,2410,1355,2276,3631,2114,2203,819,1389,470,257,9165,3367,6932,2077,2740,1158,2279,3437,1961,1922,638,1543,418,149,8962,103.22164,0.55487804878,40,1002,477,72,107,180,98,38,19,69,100,386,186,130,94,26,9,776,19646,8310,1200,2321,3521,1933,733,359,1275,1920,6739,3269,2106,1526,664,245,0.556034482759,0.488795518207,0.5,5
SEA,1990,3515,7360,1690,2273,1360,2246,3606,1978,2045,782,1369,414,262,8982,3347,6885,1953,2511,1097,2228,3325,1910,1838,652,1428,409,173,8821,100.876768,0.536585365854,50,1338,667,87,153,241,118,47,28,90,129,534,261,165,126,48,18,905,24257,11037,1439,2919,4358,2328,890,468,1564,2264,9022,4338,2668,2015,972,345,0,0.661184210526,0.5,5
SEA,1991,3483,7180,1607,2155,1272,2214,3486,1958,2018,781,1370,357,183,8756,3271,6721,1929,2496,1057,2176,3233,1856,1808,681,1394,426,192,8663,99.0091095,0.5,40,1003,447,66,120,186,95,37,23,69,101,357,172,118,91,32,11,741,19512,8830,1103,2346,3450,2068,775,383,1317,1844,7141,3410,2287,1752,750,256,0.494252873563,0.495526019663,0.573170731707,5
SEA,1992,3440,7122,1690,2203,1252,2215,3467,1959,1962,818,1363,414,170,8740,3274,6801,1857,2459,1114,2188,3303,1841,1835,713,1402,462,208,8613,98.9641415,0.536585365854,38,987,429,68,111,180,91,36,22,62,96,343,165,115,90,27,8,790,21177,9361,1216,2645,3862,2133,816,447,1341,1960,7494,3576,2448,1891,913,317,0.607843137255,0.575393848462,0.670731707317,6
SEA,1993,3426,7134,1746,2261,1252,2255,3507,1891,1961,859,1295,428,211,8810,3203,6785,1797,2379,1098,2224,3322,1833,1851,676,1418,442,240,8443,98.6578445,0.621951219512,40,1171,520,87,146,234,126,50,24,73,116,413,198,150,116,26,7,727,19699,8258,1202,2616,3819,2022,803,406,1191,1912,6536,3099,2381,1813,727,244,0.625703746845,0.575393848462,0.768292682927,7
SEA,1994,3405,7020,1744,2316,1185,2243,3428,2009,1942,998,1264,387,230,8785,3035,6583,1753,2336,1079,2205,3285,1821,1868,670,1591,413,299,8123,98.1622545,0.719512195122,37,951,408,64,112,177,105,45,19,60,102,325,154,121,91,26,8,686,18548,7910,1078,2496,3574,1978,743,399,1200,1881,6179,2935,2385,1806,689,233,0.695345396609,0.575393848462,0.69512195122,6
SEA,1995,3324,6821,1856,2469,1108,2285,3393,2113,1990,985,1278,378,366,8871,2968,6548,1804,2444,1074,2199,3273,1828,1954,669,1575,457,423,8163,97.9259415,0.731707317073,37,1017,446,56,117,173,112,48,19,62,98,335,164,125,96,58,21,774,20822,8473,1073,2639,3712,2422,886,394,1338,2032,6614,3124,2473,1903,915,322,0.710772520716,0.575393848462,0.780487804878,7
SEA,1996,3192,6571,1893,2494,1011,2393,3404,2057,2017,899,1368,392,536,8813,2940,6595,1751,2411,1069,2231,3300,1812,2017,705,1501,442,526,8158,97.3862305,0.737804878049,38,926,394,55,104,159,90,40,19,60,89,299,143,109,82,67,25,705,18840,8027,1025,2339,3364,2134,804,352,1208,1792,6430,3016,2229,1695,844,298,0.710995710093,0.575393848462,0.69512195122,6
SEA,1997,3034,6408,1784,2359,982,2360,3342,1965,1885,893,1336,390,570,8423,2816,6406,1583,2175,1044,2255,3300,1763,1968,696,1526,407,573,7788,94.554592,0.737804878049,45,1220,507,62,121,184,124,51,21,69,104,403,184,129,97,110,40,747,20054,8382,980,2238,3219,2247,825,339,1197,1844,6748,3141,2243,1696,1115,402,0.708892790746,0.575393848462,0.743902439024,7
SEA,1998,3023,6436,1623,2202,970,2248,3218,1958,1807,854,1188,382,590,8260,2827,6375,1481,2021,1078,2285,3363,1788,1875,637,1464,413,515,7651,92.311981,0.719512195122,42,1268,559,74,146,221,126,46,17,76,101,446,211,139,102,94,35,614,16625,7393,915,1999,2914,1562,564,251,1007,1457,5917,2811,1926,1420,946,349,0,0.618947368421,0.5,5
SEA,1999,2404,5217,1221,1731,803,1823,2627,1536,1429,598,955,288,465,6494,2367,5258,1153,1594,896,1880,2776,1468,1494,519,1070,313,340,6227,92.111645,0.621951219512,34,869,349,48,94,142,80,29,15,48,75,302,135,83,56,68,22,553,15457,6491,768,1829,2598,1590,550,253,911,1279,5473,2536,1464,1034,1107,384,0.5,0.618947368421,0.548780487805,5
SEA,2000,2432,5461,1142,1657,859,1952,2811,1482,1411,525,959,273,427,6434,2485,5483,1100,1491,868,2028,2896,1525,1502,494,1002,328,352,6422,93.9241795,0.524390243902,32,835,372,52,106,159,79,29,18,54,74,310,141,100,69,60,20,521,14752,6760,747,1958,2706,1447,541,421,990,1296,5484,2624,1756,1266,700,245,0.520114942529,0.564190665343,0.536585365854,5
SEA,2001,3068,6797,1408,1973,1020,2452,3473,1835,1754,657,1177,377,506,8051,3104,6862,1348,1809,1065,2521,3586,1948,1828,619,1214,471,455,8011,94.4633295,0.542682926829,38,989,430,46,114,161,109,33,15,60,84,362,163,95,71,83,32,367,9698,4071,409,1100,1510,1075,367,179,586,840,3423,1572,952,687,666,238,0.567164179104,0.509433962264,0.548780487805,5
